Coolangatta,Other Handling Stolen Goods,21.00,11.00,29.00,23.00,20.00,96.00,51.00,132.00,103.00,88.00
Coolangatta,Offences Against Property,1350.00,1530.00,1444.00,1530.00,1517.00,6203.00,7038.00,6582.00,6859.00,6690.00
Coolangatta,Drug Offences,191.00,204.00,307.00,208.00,218.00,878.00,938.00,1399.00,932.00,961.00
Coolangatta,Prostitution Offences,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00
Coolangatta,Liquor (excl. Drunkenness),32.00,34.00,24.00,21.00,27.00,147.00,156.00,109.00,94.00,119.00
Coolangatta,Gaming Racing &amp; Betting Offences,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Coolangatta,Breach Domestic Violence Protection Order,33.00,51.00,24.00,54.00,46.00,152.00,235.00,109.00,242.00,203.00
Coolangatta,Trespassing and Vagrancy,10.00,5.00,12.00,12.00,10.00,46.00,23.00,55.00,54.00,44.00
Coolangatta,Weapons Act Offences,19.00,16.00,28.00,11.00,15.00,87.00,74.00,128.00,49.00,66.00
Coolangatta,Good Order Offences,512.00,689.00,581.00,433.00,372.00,2353.00,3169.00,2648.00,1941.00,1641.00
Coolangatta,Stock Related Offences,2.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00
Coolangatta,Traffic and Related Offences,281.00,326.00,253.00,235.00,214.00,1291.00,1500.00,1153.00,1054.00,944.00
Coolangatta,Miscellaneous Offences,3.00,8.00,6.00,7.00,11.00,14.00,37.00,27.00,31.00,49.00
Coolangatta,Other Offences,1083.00,1333.00,1235.00,982.00,913.00,4976.00,6132.00,5630.00,4402.00,4026.00
