Nerang,Drug Offences,298.00,363.00,473.00,602.00,642.00,515.00,609.00,775.00,972.00,1021.00
Nerang,Prostitution Offences,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,2.00,2.00
Nerang,Liquor (excl. Drunkenness),3.00,1.00,5.00,6.00,0.00,5.00,2.00,8.00,10.00,0.00
Nerang,Gaming Racing & Betting Offences,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nerang,Breach Domestic Violence Protection Order,63.00,97.00,75.00,91.00,109.00,109.00,163.00,123.00,147.00,173.00
Nerang,Trespassing and Vagrancy,16.00,19.00,30.00,28.00,14.00,28.00,32.00,49.00,45.00,22.00
Nerang,Weapons Act Offences,31.00,27.00,45.00,53.00,66.00,54.00,45.00,74.00,86.00,105.00
Nerang,Good Order Offences,101.00,81.00,105.00,131.00,156.00,175.00,136.00,172.00,211.00,248.00
Nerang,Stock Related Offences,1.00,0.00,1.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00
Nerang,Traffic and Related Offences,369.00,400.00,388.00,455.00,440.00,638.00,671.00,636.00,734.00,700.00
Nerang,Miscellaneous Offences,26.00,30.00,25.00,8.00,16.00,45.00,50.00,41.00,13.00,25.00
Nerang,Other Offences,908.00,1018.00,1147.00,1375.00,1444.00,1569.00,1708.00,1880.00,2219.00,2296.00
