Palm Beach,Other Handling Stolen Goods,8.00,6.00,3.00,4.00,3.00,16.00,12.00,6.00,8.00,6.00
Palm Beach,Offences Against Property,2359.00,2345.00,2363.00,2423.00,2302.00,4643.00,4605.00,4649.00,4781.00,4555.00
Palm Beach,Drug Offences,341.00,467.00,627.00,520.00,640.00,671.00,917.00,1234.00,1026.00,1266.00
Palm Beach,Prostitution Offences,21.00,0.00,3.00,0.00,0.00,41.00,0.00,6.00,0.00,0.00
Palm Beach,Liquor (excl. Drunkenness),21.00,15.00,9.00,12.00,4.00,41.00,29.00,18.00,24.00,8.00
Palm Beach,Breach Domestic Violence Protection Order,58.00,41.00,57.00,77.00,101.00,114.00,81.00,112.00,152.00,200.00
Palm Beach,Trespassing and Vagrancy,19.00,24.00,27.00,20.00,18.00,37.00,47.00,53.00,39.00,36.00
Palm Beach,Weapons Act Offences,38.00,30.00,24.00,29.00,39.00,75.00,59.00,47.00,57.00,77.00
Palm Beach,Good Order Offences,172.00,186.00,209.00,220.00,208.00,339.00,365.00,411.00,434.00,412.00
Palm Beach,Stock Related Offences,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Palm Beach,Traffic and Related Offences,348.00,603.00,563.00,442.00,431.00,685.00,1184.00,1108.00,872.00,853.00
Palm Beach,Miscellaneous Offences,13.00,11.00,12.00,25.00,22.00,26.00,22.00,24.00,49.00,44.00
Palm Beach,Other Offences,1031.00,1377.00,1531.00,1345.00,1463.00,2029.00,2704.00,3012.00,2654.00,2895.00
