Mudgeeraba,Possess etc. Tainted Property,5.00,10.00,1.00,4.00,7.00,13.00,26.00,3.00,10.00,17.00
Mudgeeraba,Other Handling Stolen Goods,0.00,2.00,3.00,4.00,1.00,0.00,5.00,8.00,10.00,2.00
Mudgeeraba,Offences Against Property,949.00,1168.00,936.00,1178.00,1207.00,2476.00,2998.00,2365.00,2944.00,2985.00
Mudgeeraba,Drug Offences,138.00,141.00,207.00,140.00,211.00,360.00,362.00,523.00,350.00,522.00
Mudgeeraba,Prostitution Offences,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mudgeeraba,Liquor (excl. Drunkenness),5.00,4.00,0.00,0.00,3.00,13.00,10.00,0.00,0.00,7.00
Mudgeeraba,Gaming Racing & Betting Offences,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mudgeeraba,Breach Domestic Violence Protection Order,36.00,45.00,47.00,54.00,49.00,94.00,116.00,119.00,135.00,121.00
Mudgeeraba,Trespassing and Vagrancy,10.00,6.00,11.00,4.00,10.00,26.00,15.00,28.00,10.00,25.00
Mudgeeraba,Weapons Act Offences,11.00,27.00,18.00,16.00,34.00,29.00,69.00,45.00,40.00,84.00
Mudgeeraba,Good Order Offences,71.00,56.00,42.00,49.00,42.00,185.00,144.00,106.00,122.00,104.00
Mudgeeraba,Stock Related Offences,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mudgeeraba,Traffic and Related Offences,162.00,208.00,272.00,250.00,241.00,423.00,534.00,687.00,625.00,596.00
Mudgeeraba,Miscellaneous Offences,3.00,9.00,8.00,6.00,11.00,8.00,23.00,20.00,15.00,27.00
Mudgeeraba,Other Offences,436.00,496.00,605.00,519.00,601.00,1138.00,1273.00,1529.00,1297.00,1486.00
